2026-03-03 16:04:51,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from firstpart1-1
2026-03-03 16:04:51,246 INFO  ExportHelperExtension.cs: 1136 - Found 63 in firstpart1-1
2026-03-03 16:04:51,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in firstpart1-1
2026-03-03 16:04:51,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _11111-1
2026-03-03 16:04:51,249 INFO  ExportHelperExtension.cs: 1136 - Found 26 in _11111-1
2026-03-03 16:04:51,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _11111-1
2026-03-03 16:04:51,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _111111-1
2026-03-03 16:04:51,253 INFO  ExportHelperExtension.cs: 1136 - Found 31 in _111111-1
2026-03-03 16:04:51,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _111111-1
2026-03-03 16:04:51,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4.SLDASM
2026-03-03 16:04:51,257 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Assem4.SLDASM
2026-03-03 16:04:51,259 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem4.SLDASM
2026-03-03 16:04:51,261 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-03-03 16:04:51,262 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-03-03 16:04:51,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dronebase-1
2026-03-03 16:04:51,264 INFO  ExportHelperExtension.cs: 1136 - Found 71 in dronebase-1
2026-03-03 16:04:51,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dronebase-1
2026-03-03 16:04:51,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from firstpart1-1
2026-03-03 16:04:51,268 INFO  ExportHelperExtension.cs: 1136 - Found 63 in firstpart1-1
2026-03-03 16:04:51,270 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in firstpart1-1
2026-03-03 16:04:51,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _11111-1
2026-03-03 16:04:51,273 INFO  ExportHelperExtension.cs: 1136 - Found 26 in _11111-1
2026-03-03 16:04:51,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _11111-1
2026-03-03 16:04:51,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _111111-1
2026-03-03 16:04:51,276 INFO  ExportHelperExtension.cs: 1136 - Found 31 in _111111-1
2026-03-03 16:04:51,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _111111-1
2026-03-03 16:04:53,831 INFO  SwAddin.cs: 339 - Loading config tree
2026-03-03 16:04:53,836 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
